osm_id;roof:shape;roof:material
521477171;flat;concrete
521477172;hipped;roof_tiles
521477174;flat;concrete
521477176;;roof_tiles
521477180;hipped;roof_tiles
521477181;hipped;roof_tiles
521477183;flat;concrete
521477184;;metal
521477185;;metal
521477186;;roof_tiles
521477187;flat;metal
521477188;;metal
521477189;flat;
521477191;hipped;roof_tiles
521477192;hipped;roof_tiles
521477194;hipped;roof_tiles
521477195;hipped;roof_tiles
521477196;flat;concrete
521477197;flat;concrete
521477200;hipped;roof_tiles
521477201;hipped;roof_tiles
521477202;flat;concrete
521477203;flat;concrete
521477204;flat;concrete
521477205;hipped;roof_tiles
521477206;flat;concrete
521478728;;metal
521478729;;roof_tiles
521478730;;metal
521478731;;metal
521478732;;metal
521478733;;metal
521478734;flat;metal
521478735;;metal
521478736;;metal
521478738;hipped;roof_tiles
521478739;flat;concrete
521478740;hipped;
521478741;hipped;
521478742;hipped;
521478743;flat;concrete
521478744;hipped;
521479233;hipped;roof_tiles
521479234;;roof_tiles
521488225;hipped;metal
521488226;hipped;metal
521488227;;metal
521488228;flat;roof_tiles
521488229;;metal
521488230;;metal
521488231;flat;metal
521488233;flat;concrete
521488240;flat;metal
521488241;;metal
521488243;;roof_tiles
521488246;;roof_tiles
521488247;flat;concrete
521488248;;metal
521488249;;metal
521488250;;metal
521488251;;metal
521488252;hipped;roof_tiles
521488253;;metal
521488254;flat;
521488258;;metal
521488259;;metal
521488260;;concrete
521488261;flat;concrete
521477207;flat;metal
521477208;flat;concrete
521477209;flat;metal
521477210;flat;concrete
521477211;flat;concrete
521477212;flat;concrete
521477213;flat;concrete
521477215;;metal
521477216;;metal
521477218;;metal
521477219;flat;metal
521477220;;metal
521477221;hipped;metal
521477224;flat;concrete
521477225;flat;concrete
521491701;;metal
521491703;;concrete
521491704;;metal
521491705;flat;concrete
521491706;;metal
521491707;flat;concrete
521491708;hipped;roof_tiles
521491710;flat;concrete
521491712;;metal
521491713;flat;concrete
521491715;;metal
521491716;;metal
521491717;flat;concrete
521491730;;roof_tiles
521491731;flat;concrete
521491736;hipped;roof_tiles
521491756;hipped;roof_tiles
521491757;hipped;roof_tiles
521491758;flat;concrete
521491760;;metal
521491761;flat;metal
521491762;flat;metal
521491763;;metal
521491765;hipped;metal
521491766;hipped;concrete
521476878;;metal
521476925;flat;concrete
521476928;hipped;metal
521476929;flat;
521476930;flat;
521476931;flat;
521476932;flat;
521476941;flat;concrete
521476943;flat;concrete
521476946;flat;concrete
521476947;;metal
521476948;flat;concrete
521476950;flat;concrete
521476951;flat;concrete
521476952;;roof_tiles
521476953;hipped;roof_tiles
521476955;;roof_tiles
521476956;hipped;roof_tiles
521476957;;roof_tiles
521476959;hipped;roof_tiles
521476960;flat;metal
521476961;flat;metal
521476962;flat;metal
521476963;hipped;roof_tiles
521476964;flat;
521476965;hipped;
521476967;hipped;roof_tiles
521476969;hipped;
521476970;;roof_tiles
521476971;hipped;
521476972;;metal
521476973;flat;concrete
521476974;flat;concrete
521476975;flat;concrete
521476976;hipped;roof_tiles
521476977;flat;concrete
521476978;flat;concrete
521476980;hipped;roof_tiles
521476981;flat;concrete
521479280;hipped;roof_tiles
521479281;flat;concrete
521479282;hipped;metal
521479283;flat;
521479284;hipped;
521479285;hipped;metal
521479286;flat;
521479288;hipped;metal
521479289;;metal
521479290;;metal
521479291;hipped;
521479292;;concrete
521479296;hipped;roof_tiles
521479297;;metal
521479299;hipped;
521479302;;roof_tiles
521479304;flat;roof_tiles
521479307;;roof_tiles
521479309;hipped;roof_tiles
521479315;;metal
521479316;;concrete
521479318;;metal
521479319;flat;metal
521479320;flat;concrete
521479321;hipped;metal
521479322;hipped;metal
521479324;;metal
521479325;flat;concrete
521476982;hipped;roof_tiles
521476983;flat;roof_tiles
521476984;hipped;roof_tiles
521476985;hipped;roof_tiles
521476986;;roof_tiles
521476987;hipped;roof_tiles
521476988;hipped;roof_tiles
521476989;hipped;roof_tiles
521476990;hipped;roof_tiles
521476991;hipped;roof_tiles
521476992;;metal
521476993;;metal
521476994;flat;metal
521476995;hipped;
521476996;;concrete
521476997;;metal
521476998;;metal
521476999;flat;metal
521477000;hipped;roof_tiles
521477001;flat;concrete
521477002;hipped;concrete
521477003;hipped;roof_tiles
521477004;flat;concrete
521477005;;metal
521477006;hipped;roof_tiles
521477007;;roof_tiles
521477008;flat;
521477009;;metal
521477010;hipped;roof_tiles
521477011;flat;roof_tiles
521477013;flat;concrete
521477014;flat;metal
521477015;flat;concrete
521477017;;metal
521477018;flat;metal
521477019;hipped;roof_tiles
521477020;;metal
521477021;;metal
521479327;;metal
521479328;;metal
521479329;flat;concrete
521479330;;metal
521479331;flat;metal
521479333;hipped;roof_tiles
521479334;;metal
521479335;;metal
521479336;;metal
521479337;hipped;metal
521479338;;roof_tiles
521479339;flat;concrete
521479340;;metal
521479343;;metal
521479344;;metal
521479346;hipped;
521479347;;metal
521479348;flat;concrete
521479349;;roof_tiles
521479350;hipped;
521479351;;metal
521479352;;metal
521479353;flat;
521479358;flat;concrete
521479359;hipped;roof_tiles
521479360;flat;concrete
521479361;hipped;roof_tiles
521479362;hipped;roof_tiles
521479363;flat;concrete
521479364;flat;concrete
521479366;flat;concrete
521479367;flat;concrete
521493476;;concrete
521477022;hipped;roof_tiles
521477025;flat;concrete
521477027;flat;concrete
521477035;;metal
521477040;hipped;roof_tiles
521477044;flat;concrete
521477055;flat;metal
521477063;;metal
521477065;flat;concrete
521477067;flat;
521477068;flat;
521477070;;metal
521482383;flat;concrete
521482449;flat;concrete
521482452;hipped;metal
521482453;hipped;metal
521482454;flat;concrete
521482455;flat;
521482457;;roof_tiles
521482458;;roof_tiles
521482459;;roof_tiles
521482460;;roof_tiles
521482461;;roof_tiles
521482462;;roof_tiles
521482463;;concrete
521482464;;roof_tiles
521482465;;roof_tiles
521482466;;roof_tiles
521482467;;roof_tiles
521482468;;roof_tiles
521482469;;roof_tiles
521482470;;roof_tiles
521482471;;roof_tiles
521482472;;roof_tiles
521482473;;roof_tiles
521482474;;roof_tiles
521482475;;roof_tiles
521482476;;roof_tiles
521491767;hipped;roof_tiles
521491768;;metal
521491785;hipped;metal
521491786;flat;metal
521491787;;metal
521491793;flat;metal
521491804;flat;concrete
521492024;flat;concrete
521492027;;roof_tiles
521492028;flat;concrete
521492029;flat;
521492030;flat;concrete
521492033;flat;concrete
521492034;flat;concrete
521492036;flat;concrete
521492037;hipped;roof_tiles
521492038;flat;concrete
521492039;;metal
521493117;hipped;roof_tiles
521493118;hipped;
521493119;hipped;metal
521493120;;metal
521493121;hipped;
521493122;hipped;
521493123;;metal
521493124;hipped;roof_tiles
521493125;hipped;
521493127;;metal
521493128;hipped;
521493129;flat;concrete
521493130;flat;concrete
521493131;hipped;metal
521493132;hipped;
521493472;;metal
521493473;flat;
521493474;;metal
521493475;;metal
521488262;hipped;metal
521488263;flat;concrete
521488267;;metal
521488269;flat;roof_tiles
521488271;;concrete
521488273;;metal
521488275;;metal
521488276;flat;concrete
521488277;hipped;metal
521488278;flat;metal
521488279;flat;metal
521488280;flat;metal
521488281;flat;metal
521488282;;metal
521488284;flat;concrete
521488285;flat;concrete
521488286;flat;concrete
521488291;hipped;concrete
521488292;flat;concrete
521488293;flat;concrete
521488294;;metal
521488296;flat;concrete
521488297;flat;concrete
521488298;hipped;roof_tiles
521489419;flat;concrete
521489420;flat;
521489421;flat;metal
521489422;flat;metal
521489423;;metal
521489425;flat;metal
521489426;flat;concrete
521489427;flat;metal
521489428;flat;metal
521489430;flat;concrete
521489431;flat;metal
521489433;hipped;
521489791;;metal
521490713;hipped;
521490714;flat;concrete
521490715;;metal
521490716;hipped;roof_tiles
521490717;;metal
521490718;;metal
521479370;hipped;roof_tiles
521480746;hipped;metal
521480747;hipped;metal
521480749;hipped;roof_tiles
521480751;hipped;metal
521480752;hipped;metal
521480753;hipped;metal
521480755;hipped;metal
521480850;flat;metal
521480851;flat;metal
521480853;hipped;roof_tiles
521480854;hipped;roof_tiles
521480855;hipped;roof_tiles
521480856;hipped;roof_tiles
521480857;hipped;roof_tiles
521480859;hipped;roof_tiles
521480861;hipped;roof_tiles
521480862;hipped;metal
521480864;;metal
521480867;;roof_tiles
521480869;flat;concrete
521480871;hipped;roof_tiles
521480873;flat;roof_tiles
521480875;hipped;roof_tiles
521480879;;roof_tiles
521480881;flat;concrete
521480885;flat;concrete
521480887;flat;concrete
521480889;flat;concrete
521502017;flat;
521502019;hipped;
521502021;hipped;roof_tiles
521502023;;metal
521502025;hipped;roof_tiles
521502027;hipped;
521502028;hipped;metal
521502029;hipped;roof_tiles
521502030;hipped;roof_tiles
521502031;hipped;roof_tiles
521502032;hipped;metal
521493478;;metal
521493480;flat;metal
521493483;hipped;
521493484;flat;metal
521493485;;metal
521493488;;metal
521493873;;metal
521493875;flat;concrete
521493877;;metal
521493879;flat;metal
521493881;;metal
521493883;;metal
521493885;flat;metal
521493887;;metal
521493889;;metal
521493891;;metal
521493893;;metal
521493895;;concrete
521493897;;metal
521493899;;metal
521493901;;metal
521493903;;metal
521493905;;metal
521493907;;metal
521493909;flat;metal
521493911;;metal
521493913;;metal
521493915;flat;
521493916;;metal
521493918;;metal
521493920;;metal
521493922;;metal
521493926;hipped;
521493928;flat;metal
521493931;;metal
521494474;;metal
521494476;flat;
521495054;flat;concrete
521495055;flat;concrete
521497385;flat;metal
521497387;flat;
521497805;;metal
521497806;flat;metal
521497807;hipped;metal
521497808;;metal
521497809;;metal
521497810;flat;concrete
521497811;flat;concrete
521497813;flat;metal
521497814;;metal
521497816;flat;concrete
521497818;;metal
521497819;;metal
521497820;;metal
521497821;;metal
521497822;;metal
521497823;;metal
521497824;flat;concrete
521497825;;metal
521497829;flat;concrete
521497831;flat;concrete
521497836;flat;metal
521497837;flat;concrete
521497838;;metal
521497839;;metal
521497840;;metal
521497841;hipped;
521497842;flat;metal
521497844;flat;concrete
521497847;;metal
521490719;flat;concrete
521490720;;metal
521490721;flat;concrete
521490722;;metal
521490723;;metal
521490724;;metal
521490725;;metal
521490726;hipped;metal
521490727;;metal
521490728;hipped;roof_tiles
521490729;hipped;
521490730;;metal
521490731;;metal
521490732;;metal
521490733;;metal
521490734;hipped;metal
521490735;;metal
521490736;;metal
521490737;;metal
521490738;flat;concrete
521490739;flat;metal
521490740;;metal
521490741;;metal
521490742;flat;concrete
521490743;;metal
521490744;;metal
521490745;;metal
521490746;;metal
521490747;;metal
521490748;;metal
521490749;flat;metal
521490750;;metal
521490753;flat;concrete
521490754;flat;metal
521490757;flat;metal
521490758;flat;metal
521490759;flat;metal
521490763;flat;metal
521490769;hipped;
521490770;flat;concrete
521490771;hipped;
521490772;;metal
521490773;flat;concrete
521490774;;metal
521490775;hipped;
521490776;hipped;
521490777;flat;concrete
521490778;hipped;
521490779;hipped;
521491694;hipped;metal
521491695;hipped;metal
521491696;;metal
521491697;;metal
521491698;;metal
521491699;;metal
521491700;hipped;roof_tiles
521520603;hipped;roof_tiles
521520604;hipped;roof_tiles
521520605;flat;concrete
521520606;;metal
521520607;hipped;roof_tiles
521520608;;metal
521520609;flat;concrete
521520610;hipped;roof_tiles
521520611;hipped;roof_tiles
521520612;hipped;roof_tiles
521520613;hipped;metal
521520614;hipped;roof_tiles
521520615;flat;concrete
521520616;hipped;roof_tiles
521520617;hipped;roof_tiles
521520618;hipped;metal
521520620;flat;concrete
521520622;hipped;metal
521520624;flat;concrete
521520625;;metal
521520626;hipped;roof_tiles
521520627;hipped;metal
521520628;hipped;metal
521520629;hipped;roof_tiles
521502033;hipped;roof_tiles
521502034;hipped;roof_tiles
521502035;;metal
521502036;hipped;metal
521502037;;roof_tiles
521502038;;metal
521502039;hipped;metal
521502040;;metal
521502041;;metal
521502918;flat;concrete
521502921;flat;
521502925;;metal
521502931;flat;concrete
521502932;flat;metal
521502933;;roof_tiles
521502934;flat;
521502936;;metal
521502938;;metal
521502939;;metal
521502940;hipped;metal
521502941;;metal
521502942;;metal
521502945;;metal
521504380;flat;metal
521504381;;concrete
521504383;;metal
521504384;flat;metal
521504385;flat;concrete
521504386;;metal
521504387;;metal
521504388;;metal
521504389;hipped;roof_tiles
521504390;flat;concrete
521504391;flat;metal
521482477;;roof_tiles
521482478;hipped;
521482479;hipped;
521482480;hipped;
521482483;;metal
521482484;;concrete
521482485;;concrete
521482488;flat;
521482489;flat;concrete
521482490;flat;concrete
521482491;flat;metal
521482492;flat;concrete
521482493;flat;concrete
521482494;flat;concrete
521482495;flat;concrete
521482496;flat;concrete
521482497;flat;concrete
521482499;flat;metal
521482631;;concrete
521482632;flat;concrete
521482634;;roof_tiles
521482635;;concrete
521482639;hipped;metal
521482643;flat;concrete
521482644;hipped;metal
521482645;flat;concrete
521482648;flat;metal
521482649;hipped;roof_tiles
521482651;flat;concrete
521482652;flat;concrete
521482655;flat;concrete
521482657;hipped;roof_tiles
521482660;flat;concrete
521482662;flat;concrete
521482664;flat;
521482665;;roof_tiles
521504392;flat;concrete
521504393;flat;roof_tiles
521504394;hipped;roof_tiles
521504395;flat;
521504396;hipped;roof_tiles
521504397;flat;concrete
521504398;;metal
521504399;flat;metal
521504400;hipped;
521504401;hipped;concrete
521504402;flat;concrete
521504403;flat;roof_tiles
521504405;flat;metal
521504406;flat;
521504407;;roof_tiles
521504409;flat;concrete
521504410;flat;
521504412;flat;
521504414;;metal
521504416;;metal
521504417;flat;concrete
521504577;;metal
521504578;;metal
521504579;;metal
521504580;;roof_tiles
521504581;;metal
521504582;;metal
521504583;flat;roof_tiles
521504584;hipped;roof_tiles
521504585;hipped;metal
521504586;;metal
521504587;;metal
521504588;hipped;metal
521504589;;metal
521504590;;metal
521504591;flat;metal
521504592;flat;roof_tiles
521504593;;roof_tiles
521504594;;metal
521504595;;metal
521504597;flat;roof_tiles
